image,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000249180.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,28.1938,9.7620,62793,0
000000260657.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.2777,28.2777,32720,0
000000260657.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110000000101101011111011101,0.906250,0,28.2777,27.6550,35985,0
000000260657.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110000000101101011111011111,0.875000,0,28.2777,26.7250,39475,0
000000260657.png,0.2500,jpeg_q20,01000110001000101101011111111101,01110110000000101101011011011101,0.843750,0,28.2777,25.9379,39588,0
000000260657.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.2777,24.3925,32871,0
000000260657.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.2777,21.1557,33598,0
000000260657.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011101,0.875000,0,28.2777,21.1038,35791,0
000000260657.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001001101101011111011101,0.937500,0,28.2777,7.5204,49448,0
000000262938.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.2747,28.2747,32608,0
000000262938.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,28.2747,28.4338,34536,0
000000262938.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.2747,27.6861,34884,0
000000262938.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100110100000101101011111011111,0.843750,0,28.2747,26.7914,34796,0
000000262938.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.2747,26.5267,32724,0
000000262938.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,28.2747,22.8435,32995,0
000000262938.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011111,0.843750,0,28.2747,22.7259,35095,0
000000262938.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,28.2747,8.9052,53757,0
000000263299.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.4415,28.4415,32757,0
000000263299.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,28.4415,26.8827,35484,0
000000263299.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.4415,25.9111,37545,0
000000263299.png,0.2500,jpeg_q20,01000110001000101101011111111101,01110110110000101101011011011101,0.781250,0,28.4415,25.2573,44102,0
000000263299.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.4415,25.5939,32935,0
000000263299.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.4415,22.8201,33823,0
000000263299.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011111,0.843750,0,28.4415,22.6598,37239,0
000000263299.png,0.2500,center_crop_0.5,01000110001000101101011111111101,00000110001000101101011111011101,0.937500,0,28.4415,12.2234,64809,0
000000319617.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1914,28.1914,32754,0
000000319617.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.1914,30.4352,36606,0
000000319617.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110000000101101011111111111,0.906250,0,28.1914,29.8519,37395,0
000000319617.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100110000000101101011011011101,0.875000,0,28.1914,29.2263,39141,0
000000319617.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1914,28.4920,32811,0
000000319617.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.1914,26.7943,34002,0
000000319617.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011111101,0.906250,0,28.1914,26.8953,37732,0
000000319617.png,0.2500,center_crop_0.5,01000110001000101101011111111101,10000110001000101101111111011101,0.875000,0,28.1914,10.4983,65536,0
000000322895.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.4036,28.4036,32889,0
000000322895.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.4036,30.6651,34651,0
000000322895.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100100000000101101011111011111,0.843750,0,28.4036,30.1801,53455,0
000000322895.png,0.2500,jpeg_q20,01000110001000101101011111111101,01110110000000101001011011111100,0.812500,0,28.4036,30.1778,32928,0
000000322895.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.4036,28.6760,33049,0
000000322895.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.4036,27.5656,33427,0
000000322895.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011111,0.843750,0,28.4036,27.6880,36463,0
000000322895.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001001101101011111011101,0.937500,0,28.4036,11.9042,57768,0
000000326128.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1928,28.1928,32883,0
000000326128.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011011111111,0.906250,0,28.1928,28.5954,35611,0
000000326128.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100100000000101101011111011111,0.843750,0,28.1928,27.8205,39088,0
000000326128.png,0.2500,jpeg_q20,01000110001000101101011111111101,01110100100000101101011011011101,0.781250,0,28.1928,27.2550,37308,0
000000326128.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1928,25.9264,33001,0
000000326128.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.1928,23.1520,34075,0
000000326128.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011111,0.843750,0,28.1928,23.1662,37230,0
000000326128.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1928,7.9502,65536,0
000000341681.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1771,28.1771,32873,0
000000341681.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111111111,0.937500,0,28.1771,30.1138,37086,0
000000341681.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110000000101101011111011111,0.875000,0,28.1771,29.5522,48187,0
000000341681.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100110100000101101011011011110,0.781250,0,28.1771,29.2958,42253,0
000000341681.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1771,28.4328,33089,0
000000341681.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.1771,26.7341,34200,0
000000341681.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011101,0.875000,0,28.1771,26.7668,35262,0
000000341681.png,0.2500,center_crop_0.5,01000110001000101101011111111101,10000110001000101101011111011101,0.906250,0,28.1771,13.7554,65536,0
000000358427.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.2314,28.2314,32745,0
000000358427.png,0.2500,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011111,0.937500,0,28.2314,30.4439,35648,0
000000358427.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110000000101101011111011111,0.875000,0,28.2314,29.9076,42046,0
000000358427.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100110000000101101001011111101,0.875000,0,28.2314,29.6407,37697,0
000000358427.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.2314,29.2350,32881,0
000000358427.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.2314,29.3218,33461,0
000000358427.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011111011101,0.906250,0,28.2314,29.4855,36217,0
000000358427.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,28.2314,13.7039,57292,0
000000360137.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.7387,28.7387,33235,0
000000360137.png,0.2500,jpeg_q50,01000110001000101101011111111101,01000110000000101101011111011111,0.906250,0,28.7387,26.5859,34534,0
000000360137.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100100000000101101011111011111,0.843750,0,28.7387,25.8069,34909,0
000000360137.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100110000000101101011011111101,0.906250,0,28.7387,25.3332,35190,0
000000360137.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.7387,26.4835,33347,0
000000360137.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.7387,23.9287,33958,0
000000360137.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011111,0.843750,0,28.7387,23.7466,34797,0
000000360137.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001001101101011111111101,0.968750,0,28.7387,13.3072,50160,0
000000397681.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.5645,28.5645,33013,0
000000397681.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.5645,24.1499,35020,0
000000397681.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.5645,23.2178,36232,0
000000397681.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011111,0.875000,0,28.5645,22.3521,35137,0
000000397681.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.5645,22.3005,32941,0
000000397681.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.5645,18.6316,33334,0
000000397681.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,00100110001000101101011111011111,0.875000,0,28.5645,18.4225,35812,0
000000397681.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,28.5645,8.6124,57723,0
000000400573.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.2138,28.2138,32550,0
000000400573.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.2138,29.2387,35019,0
000000400573.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110000000101101011111111111,0.906250,0,28.2138,28.5657,36245,0
000000400573.png,0.2500,jpeg_q20,01000110001000101101011111111101,01110110001000101001001011111110,0.781250,0,28.2138,27.8994,35854,0
000000400573.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.2138,27.4855,32838,0
000000400573.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,28.2138,25.7131,33670,0
000000400573.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,00100110000000101101011011011101,0.843750,0,28.2138,25.7028,36269,0
000000400573.png,0.2500,center_crop_0.5,01000110001000101101011111111101,00000110001000101101011111011101,0.937500,0,28.2138,12.2780,65536,0
000000401250.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1779,28.1779,32523,0
000000401250.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.1779,30.2929,42370,0
000000401250.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110000000101101011111011111,0.875000,0,28.1779,30.0903,65536,0
000000401250.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100110100000101101011011011101,0.843750,0,28.1779,29.7928,65527,0
000000401250.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.1779,28.9353,32721,0
000000401250.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.1779,28.6856,34003,0
000000401250.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011101,0.875000,0,28.1779,28.8575,52490,0
000000401250.png,0.2500,center_crop_0.5,01000110001000101101011111111101,00000110001000101101011111111101,0.968750,0,28.1779,16.3955,53588,0
000000426372.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.4715,28.4715,32853,0
000000426372.png,0.2500,jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,28.4715,28.0049,34420,0
000000426372.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110000000101101011111011111,0.875000,0,28.4715,26.9926,36042,0
000000426372.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100110000000101101011011111111,0.875000,0,28.4715,26.2950,35847,0
000000426372.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.4715,25.1702,33044,0
000000426372.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,28.4715,21.8156,33559,0
000000426372.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,00100110100000101101011011011111,0.781250,0,28.4715,21.7522,34503,0
000000426372.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,28.4715,5.6249,62353,0
000000437351.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,29.1095,29.1095,32892,0
000000437351.png,0.2500,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,29.1095,28.3525,35920,0
000000437351.png,0.2500,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011111,0.906250,0,29.1095,27.5564,35629,0
000000437351.png,0.2500,jpeg_q20,01000110001000101101011111111101,01100110000000101101001011111101,0.875000,0,29.1095,26.7754,46659,0
000000437351.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,29.1095,26.3276,33156,0
000000437351.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,29.1095,23.5133,33564,0
000000437351.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011011101,0.875000,0,29.1095,23.4114,35945,0
000000437351.png,0.2500,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,29.1095,8.5145,57372,0
000000477805.png,0.2500,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,30.7527,30.7527,32711,0
000000477805.png,0.2500,jpeg_q50,01000110001000101101011111111101,00100110000000101101011111111111,0.875000,0,30.7527,32.3154,32800,0
000000477805.png,0.2500,jpeg_q30,01000110001000101101011111111101,00100110100000100001011011111101,0.781250,0,30.7527,32.6153,32515,0
000000477805.png,0.2500,jpeg_q20,01000110001000101101011111111101,10000110001000100001010010011101,0.750000,0,30.7527,32.1238,11962,0
000000477805.png,0.2500,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,30.7527,31.5142,32767,0
000000477805.png,0.2500,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,30.7527,31.0097,33412,0
000000477805.png,0.2500,resize_0.25_jpeg_q50,01000110001000101101011111111101,00110110000000101001011011111101,0.812500,0,30.7527,31.5952,32377,0
