image,scheme,selector,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000025228.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.1987,10.3854,13066,0
000000025228.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1987,15.0727,25174,0
000000025228.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001011011010011110000100010,0.968750,0,12.1987,15.2114,25674,0
000000025228.png,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001110011010011110000100000,0.906250,0,12.1987,17.2592,25650,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3457,12.3457,22007,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3457,16.1685,9421,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3457,9.0904,33974,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3457,8.1360,18511,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.3457,8.7656,22281,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.3457,9.9462,12560,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.3457,15.0595,26290,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001011011010011110000100010,0.968750,0,12.3457,15.2235,27413,0
000000025228.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001110011010011110000100000,0.906250,0,12.3457,17.1332,26872,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.8682,12.8682,21930,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8682,15.4233,12495,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8682,8.9340,37653,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.8682,8.1142,5321,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.8682,9.2970,22314,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00100000010000000000000000000000,0.593750,0,12.8682,10.7796,25919,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.8682,15.0250,23441,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.8682,15.1994,23590,0
000000025228.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001110011010011110000100000,0.906250,0,12.8682,16.5155,24042,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001111111010011110000100010,0.968750,0,12.6120,12.6120,22990,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6120,15.5651,10853,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6120,8.9654,36770,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6120,8.1142,5321,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6120,9.3798,15214,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.6120,10.8652,21257,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6120,15.1001,24566,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001010011010011110000100010,0.937500,0,12.6120,15.2851,24897,0
000000025228.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001010011010011110000000000,0.843750,0,12.6120,16.8580,24887,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000000010,0.906250,0,12.4167,12.4167,19887,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.4167,13.7115,14763,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.4167,8.0523,35798,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.4167,8.4664,8041,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.4167,8.5949,5468,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.4167,9.5995,14705,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.4167,14.9981,21251,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.4167,15.1837,21052,0
000000027620.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000000000,0.906250,0,12.4167,16.5235,21313,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.1659,12.1659,21719,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1659,14.2482,13444,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1659,8.1917,35498,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.1659,8.2558,7093,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.1659,9.1555,7638,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.1659,9.9729,11195,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1659,15.1194,25038,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1659,15.3263,25745,0
000000027620.png,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000100000,0.937500,0,12.1659,17.0022,25099,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001111111010011110000100010,0.968750,0,12.1483,12.1483,21676,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1483,15.4542,9837,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1483,8.4610,18840,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.1483,8.2597,10627,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.1483,9.7105,3107,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.1483,8.6739,25780,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1483,15.0530,26170,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.1483,15.2057,27903,0
000000027620.png,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001110011010011110000100000,0.906250,0,12.1483,16.9791,26698,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.6880,12.6880,20889,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6880,14.5036,13586,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6880,8.2536,34671,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6880,9.6996,1243,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6880,8.4593,21208,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.6880,9.5966,15667,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.6880,15.0552,23301,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,12.6880,15.1991,22961,0
000000027620.png,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001110011010011110000000000,0.906250,0,12.6880,16.4108,23405,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001110111010011110000100010,0.937500,0,12.2058,12.2058,22100,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2058,16.0250,8910,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2058,8.5692,20567,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.2058,8.0262,9157,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.2058,9.7105,3107,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.2058,8.6458,26303,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2058,15.0597,26251,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.2058,15.1870,28419,0
000000027620.png,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01001001110011010011110000000000,0.843750,0,12.2058,16.9360,26544,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000000010,0.937500,0,12.9149,12.9149,20045,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.9149,14.1961,14975,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.9149,12.9243,21956,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.9149,11.4073,16057,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,00000000000000000000000000000000,0.531250,0,12.9149,12.5447,18338,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_center_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,12.9149,12.9205,15315,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.9149,15.0115,20922,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,12.9149,15.1063,20763,0
000000039405.png,fixed_q30_5block,fixed_anchor,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01101001110011010011110000100000,0.906250,0,12.9149,16.1668,20913,0
000000039405.png,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001110011010011110000100010,0.968750,0,13.0281,13.0281,22494,0
000000039405.png,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,13.0281,17.2637,8472,0
000000039405.png,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,13.0281,14.9862,33664,0
000000039405.png,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,00000000010000000000000000000000,0.562500,0,13.0281,11.7192,17938,0
