image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
000000358427.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34729,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.1306,11.0309
000000358427.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34729,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.1306,11.0309
000000358427.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16058,0.234619,0.993282,0.234619,0.379579,0.234247,0.993282,1.000000,0.996629,0.993282,12.1928,13.1214
000000358427.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16058,0.239868,0.989426,0.239868,0.386127,0.239255,0.989426,1.000000,0.994684,0.989426,12.1928,13.1214
000000358427.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16058,0.244080,0.998003,0.244080,0.392232,0.243960,0.998003,1.000000,0.999000,0.998003,12.1928,13.1214
000000358427.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14949,0.185490,0.978667,0.181794,0.306629,0.181076,0.978667,0.980074,0.979369,0.959574,12.1928,13.4214
000000358427.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14949,0.191091,0.969064,0.187395,0.314058,0.186281,0.969064,0.980658,0.974826,0.950889,12.1928,13.4214
000000358427.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14949,0.196007,0.959781,0.193682,0.322321,0.192123,0.959781,0.988142,0.973754,0.948852,12.1928,13.4214
000000358427.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14809,0.300903,0.982597,0.299805,0.459430,0.298221,0.982597,0.996349,0.989424,0.979071,12.1928,13.4813
000000358427.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14809,0.308533,0.973333,0.307434,0.467275,0.304866,0.973333,0.996439,0.984750,0.969960,12.1928,13.4813
000000358427.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14809,0.310242,0.974453,0.309631,0.469939,0.307138,0.974453,0.998033,0.986101,0.972584,12.1928,13.4813
000000358427.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14889,0.300903,0.985677,0.298218,0.457898,0.296931,0.985677,0.991075,0.988368,0.977005,12.1928,13.4682
000000358427.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14889,0.308289,0.981572,0.305603,0.466092,0.303860,0.981572,0.991289,0.986406,0.973178,12.1928,13.4682
000000358427.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14889,0.312073,0.984904,0.310608,0.472275,0.309136,0.984904,0.995306,0.990077,0.980351,12.1928,13.4682
000000358427.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16556,0.234619,0.992929,0.102844,0.186383,0.102769,0.992929,0.438345,0.608193,0.436981,12.1928,11.0515
000000358427.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16556,0.239868,0.981335,0.105896,0.191163,0.105683,0.981335,0.441476,0.608985,0.437800,12.1928,11.0515
000000358427.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16556,0.244080,0.997657,0.233948,0.379017,0.233819,0.997657,0.958490,0.977681,0.956337,12.1928,11.0515
000000358427.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25422,0.461182,0.982784,0.456421,0.623348,0.452800,0.982784,0.989677,0.986218,0.972811,10.0798,11.1979
000000358427.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25422,0.528931,0.972924,0.524170,0.681289,0.516634,0.972924,0.990999,0.981878,0.964402,10.0798,11.1979
000000358427.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25422,0.540466,0.963247,0.537476,0.689963,0.526675,0.963247,0.994466,0.978607,0.958111,10.0798,11.1979
000000358427.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22036,0.420058,0.996020,0.410075,0.580960,0.409404,0.996020,0.976234,0.986027,0.972441,10.0798,11.8354
000000358427.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22036,0.469212,0.989897,0.459229,0.627397,0.457087,0.989897,0.978723,0.984278,0.969044,10.0798,11.8354
000000358427.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,22036,0.477023,0.984734,0.471917,0.638056,0.468490,0.984734,0.989296,0.987009,0.974353,10.0798,11.8354
000000358427.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25181,0.498108,0.993638,0.495728,0.661454,0.494159,0.993638,0.995221,0.994429,0.988920,10.0798,11.4146
000000358427.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25181,0.522095,0.950653,0.519714,0.672033,0.506062,0.950653,0.995441,0.972531,0.946532,10.0798,11.4146
000000358427.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25181,0.526245,0.934346,0.525513,0.672682,0.506799,0.934346,0.998608,0.965408,0.933131,10.0798,11.4146
000000358427.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25393,0.498108,0.997045,0.494263,0.660899,0.493540,0.997045,0.992280,0.994657,0.989371,10.0798,11.3596
000000358427.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25393,0.525452,0.972795,0.521606,0.679089,0.514107,0.972795,0.992682,0.982637,0.965868,10.0798,11.3596
000000358427.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25393,0.530090,0.968677,0.528503,0.683884,0.519623,0.968677,0.997006,0.982637,0.965867,10.0798,11.3596
000000358427.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,27293,0.461182,1.000000,0.159546,0.275187,0.159546,1.000000,0.345950,0.514061,0.345950,10.0798,9.7611
000000358427.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,27293,0.528931,0.986564,0.219604,0.359243,0.218950,0.986564,0.415186,0.584423,0.412851,10.0798,9.7611
000000358427.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,27293,0.540466,0.990402,0.466064,0.633850,0.463969,0.990402,0.862338,0.921943,0.855191,10.0798,9.7611
000000360137.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18232,1.000000,0.994912,0.990662,0.992782,0.985668,0.994912,0.990662,0.992782,0.985668,10.5911,13.5724
000000360137.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18232,1.000000,0.988129,0.990662,0.989393,0.979010,0.988129,0.990662,0.989393,0.979010,10.5911,13.5724
000000360137.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18232,1.000000,0.979609,0.996948,0.988202,0.976680,0.979609,0.996948,0.988202,0.976680,10.5911,13.5724
000000360137.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000011101,0.937500,9318,1.000000,0.999687,0.974318,0.986839,0.974021,0.999687,0.974318,0.986839,0.974021,10.5911,17.4602
000000360137.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000011101,0.937500,9318,1.000000,0.999101,0.974318,0.986554,0.973465,0.999101,0.974318,0.986554,0.973465,10.5911,17.4602
000000360137.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000011101,0.937500,9318,1.000000,0.997538,0.988188,0.992841,0.985784,0.997538,0.988188,0.992841,0.985784,10.5911,17.4602
000000360137.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25687,0.505432,0.988051,0.504700,0.668121,0.501638,0.988051,0.998551,0.993273,0.986636,10.5911,11.7754
000000360137.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25687,0.529358,0.963297,0.528625,0.682640,0.518188,0.963297,0.998616,0.980638,0.962013,10.5911,11.7754
000000360137.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25687,0.533508,0.940663,0.533142,0.680561,0.515796,0.940663,0.999314,0.969101,0.940056,10.5911,11.7754
000000360137.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25602,0.505432,0.993138,0.503540,0.668259,0.501794,0.993138,0.996256,0.994694,0.989446,10.5911,12.1234
000000360137.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25602,0.535217,0.968951,0.533325,0.687977,0.524364,0.968951,0.996465,0.982515,0.965632,10.5911,12.1234
000000360137.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25602,0.540222,0.933601,0.539795,0.684070,0.519838,0.933601,0.999209,0.965291,0.932911,10.5911,12.1234
000000360137.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34444,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.5911,11.9261
000000360137.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34444,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.5911,11.9261
000000360137.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34444,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.5911,11.9261
000000360137.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15941,0.234619,0.993282,0.234619,0.379579,0.234247,0.993282,1.000000,0.996629,0.993282,13.0666,14.0433
000000360137.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15941,0.241943,0.986315,0.241943,0.388570,0.241134,0.986315,1.000000,0.993110,0.986315,13.0666,14.0433
000000360137.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15941,0.244812,0.995038,0.244812,0.392946,0.244514,0.995038,1.000000,0.997513,0.995038,13.0666,14.0433
000000360137.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14964,0.185490,0.980921,0.180232,0.304513,0.179602,0.980921,0.971652,0.976264,0.953629,13.0666,14.3507
000000360137.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14964,0.191168,0.970752,0.185909,0.312056,0.184874,0.970752,0.972494,0.971622,0.944810,13.0666,14.3507
000000360137.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14964,0.194368,0.965644,0.190634,0.318409,0.189350,0.965644,0.980788,0.973156,0.947717,13.0666,14.3507
000000360137.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14902,0.300903,0.984585,0.300171,0.460077,0.298767,0.984585,0.997566,0.991032,0.982225,13.0666,14.3229
000000360137.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14902,0.303406,0.976758,0.302673,0.462140,0.300509,0.976758,0.997586,0.987062,0.974455,13.0666,14.3229
000000360137.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14902,0.306580,0.979305,0.306152,0.466474,0.304184,0.979305,0.998606,0.988861,0.977968,13.0666,14.3229
000000360137.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14721,0.300903,0.980834,0.299866,0.459309,0.298119,0.980834,0.996552,0.988630,0.977517,13.0666,14.4579
000000360137.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14721,0.311523,0.965825,0.310486,0.469909,0.307112,0.965825,0.996669,0.981004,0.962718,13.0666,14.4579
000000360137.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,14721,0.312378,0.971831,0.311646,0.471947,0.308856,0.971831,0.997655,0.984573,0.969616,13.0666,14.4579
000000360137.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15982,0.234619,0.992769,0.234619,0.379542,0.234219,0.992769,1.000000,0.996371,0.992769,13.0666,12.2428
000000360137.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15982,0.241943,0.984845,0.241943,0.388456,0.241046,0.984845,1.000000,0.992364,0.984845,13.0666,12.2428
000000360137.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15982,0.244812,0.994015,0.243286,0.390899,0.242930,0.994015,0.993767,0.993891,0.987856,13.0666,12.2428
000000360137.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25538,0.461182,0.984758,0.453491,0.621003,0.450330,0.984758,0.983325,0.984040,0.968583,10.8281,12.0291
